groups;annee;mois;jour;code_commune;commune.x;surface_ha;type_vegetation;lieu_de_stockage;masse_tonne_matiere_seche;source;rmq;date;datemj;dateym;commune.y;departement;code_departement;geom;temperature_C;relative_humidity;wind_speed_ms
agri_fire;2016;8;2;15148;Paulhac;0,030;paille;NA;NA;la montagne;NA;2016-08-02;08-02;2016-08;PAULHAC;CANTAL;15;c(2.88735170231, 45.0202868074);14,30947265625002274;88,0422973632812;0,8130409717559814
agri_fire;2016;8;2;79210;Le Pin;10,000;chaume;NA;NA;ouest France;NA;2016-08-02;08-02;2016-08;LE PIN;DEUX-SEVRES;79;c(-0.651643489827, 46.8785875846);16,65517578125002274;82,5060195922852;2,6202697753906250
agri_fire;2016;8;1;18097;fussy;1,000;foin;NA;NA;le berry républicain;NA;2016-08-01;08-01;2016-08;FUSSY;CHER;18;c(2.42597712218, 47.1409616832);17,06508789062502274;64,5063705444336;1,9339907169342041
agri_fire;2016;8;1;17260;NEUVICQ;0,150;champ;NA;NA;sud ouest;NA;2016-08-01;08-01;2016-08;NEUVICQ;CHARENTE-MARITIME;17;c(-0.166383193961, 45.2543430051);18,04555664062502274;73,8651199340820;1,7205343246459961
agri_fire;2016;8;1;41220;SAINT-LAURENT-NOUAN;6,000;chaume;NA;NA;la nouvelle république;NA;2016-08-01;08-01;2016-08;SAINT-LAURENT-NOUAN;LOIR-ET-CHER;41;c(1.62466277515, 47.709174366);19,45766601562502274;52,2931594848633;2,5250830650329590
agri_fire;2016;8;1;41105;JOSNES;3,000;vegetation;NA;NA;la nouvelle république;NA;2016-08-01;08-01;2016-08;JOSNES;LOIR-ET-CHER;41;c(1.53206628064, 47.791916148);19,58461914062502274;51,9643440246582;2,9731042385101318
agri_fire;2016;7;31;43136;Monistrol-d’Allier;0,700;champ;NA;NA;le progrès;NA;2016-07-31;07-31;2016-07;MONISTROL-D'ALLIER;HAUTE-LOIRE;43;c(3.63605677462, 44.9763403351);14,37954101562502274;75,6138763427734;2,3960380554199219
agri_fire;2016;7;31;32155;LE HOUGA;4,000;chaume;NA;NA;la dépèche;NA;2016-07-31;07-31;2016-07;LE HOUGA;GERS;32;c(-0.185293783845, 43.7695328695);18,86782226562502274;71,3945999145508;2,3569033145904541
agri_fire;2016;7;31;32417;La Sauvetat;NA;chaume;NA;NA;la dépèche;NA;2016-07-31;07-31;2016-07;LA SAUVETAT;GERS;32;c(0.533837296503, 43.8493406268);19,77602539062502274;67,1533432006836;2,9872088432312012
agri_fire;2016;7;31;72276;Saint-Cosme-en-Vairais;0,400;chaume;NA;NA;le maine libre;NA;2016-07-31;07-31;2016-07;SAINT-COSME-EN-VAIRAIS;SARTHE;72;c(0.457973879241, 48.2744377482);16,14711914062502274;71,9479904174805;2,0333256721496582
agri_fire;2016;7;30;79196;Plaine-et-Vallées (TAIZÉ-MAULAIS;0,050;champ;NA;NA;la nouvelle république;NA;2016-07-30;07-30;2016-07;OIRON;DEUX-SEVRES;79;c(-0.0842351282064, 46.9369329202);18,27968750000002274;67,1751327514648;1,8443371057510376
agri_fire;2016;7;30;41135;MENNETOU (sur cher);2,000;chaume;NA;NA;la nouvelle république;NA;2016-07-30;07-30;2016-07;MENNETOU-SUR-CHER;LOIR-ET-CHER;41;c(1.8752007489, 47.2927801953);19,62929687500002274;63,1331253051758;2,0134406089782715
agri_fire;2016;7;30;86045;Celle-l’Évescault;NA;chaume;NA;NA;la nouvelle république;NA;2016-07-30;07-30;2016-07;CENON-SUR-VIENNE;VIENNE;86;c(0.529064773205, 46.7589403896);18,73671875000002274;63,4229660034180;1,9983834028244019
agri_fire;2016;7;30;12033;Bozouls;3,000;chaume;NA;NA;midi libre;NA;2016-07-30;07-30;2016-07;BOZOULS;AVEYRON;12;c(2.70795409779, 44.4675229225);19,24648437500002274;92,9322204589844;1,1070802211761475
agri_fire;2016;7;29;86007;ANTRAN;0,020;chaume;NA;NA;la nouvelle république;NA;2016-07-29;07-29;2016-07;ARCAY;VIENNE;86;c(0.00333589547426, 46.9520341162);17,89858398437502274;79,8705749511719;2,3146662712097168
agri_fire;2016;7;28;44211;La Turballe;1,000;champ;NA;NA;ouest France;NA;2016-07-28;07-28;2016-07;LA TURBALLE;LOIRE-ATLANTIQUE;44;c(-2.48853439808, 47.3507474102);NA;NA;NA
agri_fire;2016;7;27;32403;SAINt-PIERRE-d’aubézies;NA;champ;NA;NA;la dépèche;NA;2016-07-27;07-27;2016-07;SAINT-PIERRE-D'AUBEZIES;GERS;32;c(0.162149090405, 43.6493896565);19,18178710937502274;72,8293380737305;2,6019537448883057
agri_fire;2016;7;27;79135;Gourgé;1,000;chaume;NA;NA;la nouvelle république;NA;2016-07-27;07-27;2016-07;GOURGE;DEUX-SEVRES;79;c(-0.184292127866, 46.7252168311);18,69741210937502274;83,2136917114258;2,8415253162384033
agri_fire;2016;7;27;41156;MULSANS;0,050;chaume;NA;NA;la nouvelle république;NA;2016-07-27;07-27;2016-07;MULSANS;LOIR-ET-CHER;41;c(1.38085020196, 47.6949446536);19,33217773437502274;73,2738037109375;2,5500833988189697
agri_fire;2016;7;27;38189;Heyrieux;0,020;chaume;NA;NA;le progrès;NA;2016-07-27;07-27;2016-07;HEYRIEUX;ISERE;38;c(5.05921319142, 45.6280667803);18,66616210937502274;65,8318786621094;1,9839917421340942
agri_fire;2016;7;27;78362;Mantes-la-ville;5,000;chaume;NA;NA;l'écho républicain;NA;2016-07-27;07-27;2016-07;MANTES-LA-VILLE;YVELINES;78;c(1.71205571778, 48.9747939435);18,88491210937502274;80,6785736083984;2,5793673992156982
agri_fire;2016;7;27;79338;Vanzay;0,010;chaume;NA;NA;Le Courrier de l'ouest;NA;2016-07-27;07-27;2016-07;VANZAY;DEUX-SEVRES;79;c(0.110650290356, 46.2310672583);18,39467773437502274;84,1797103881836;2,3058054447174072
agri_fire;2016;7;26;23103;LAFAT;5,000;ble;NA;NA;l'écho républicain;NA;2016-07-26;07-26;2016-07;LAFAT;CREUSE;23;c(1.6058357703, 46.3383631539);18,38247070312502274;70,0990676879883;1,4568750858306885
agri_fire;2016;7;26;89242;Maligny;1,500;chaume;NA;NA;l'yonne républicaine;NA;2016-07-26;07-26;2016-07;MARCHAIS-BETON;YONNE;89;c(3.04180173846, 47.8300451766);17,49184570312502274;70,0450744628906;2,6597383022308350
agri_fire;2016;7;25;01248;mionnay;NA;ble;NA;NA;le progrès;NA;2016-07-25;07-25;2016-07;MIONNAY;AIN;01;c(4.92416967439, 45.8955939299);19,59902343750002274;73,9897994995117;2,2933645248413086
agri_fire;2016;7;25;41055;CHOUZY-SUR-CISSE;0,200;chaume;NA;NA;la nouvelle république;NA;2016-07-25;07-25;2016-07;CHOUZY-SUR-CISSE;LOIR-ET-CHER;41;c(1.23897400473, 47.5244470983);21,41933593750002274;71,1570358276367;2,4057314395904541
agri_fire;2016;7;24;44020;Bouguenais (la Roche-Ballue;1,000;pre;NA;NA;ouest France;NA;2016-07-24;07-24;2016-07;BOUGUENAIS;LOIRE-ATLANTIQUE;44;c(-1.61739752858, 47.1709061678);18,80019531250002274;84,6390304565430;2,1259691715240479
agri_fire;2016;7;24;72128;Evaillé;2,500;recolte;NA;NA;le maine libre;NA;2016-07-24;07-24;2016-07;EVAILLE;SARTHE;72;c(0.626909662566, 47.9002296748);21,20839843750002274;76,0854263305664;1,0432893037796021
agri_fire;2016;7;24;86001;Adriers;5,000;chaume;NA;NA;la nouvelle république;NA;2016-07-24;07-24;2016-07;AMBERRE;VIENNE;86;c(0.153603662903, 46.7578511349);21,09121093750002274;67,3497390747070;2,4975285530090332
agri_fire;2016;7;23;44199;Soudan;6,000;champ;NA;NA;ouest France;NA;2016-07-23;07-23;2016-07;SOUDAN;LOIRE-ATLANTIQUE;44;c(-1.29052393382, 47.7255705926);17,85976562500002274;76,5647048950195;2,0304491519927979
agri_fire;2016;7;23;56140;MOREAC;6,000;paille;NA;NA;ouest France;NA;2016-07-23;07-23;2016-07;MOREAC;MORBIHAN;56;c(-2.80381737947, 47.9328057263);16,84218750000002274;76,9659194946289;1,8009350299835205
agri_fire;2016;7;23;86013;Aulnay;10,000;paille;NA;NA;la nouvelle république;NA;2016-07-23;07-23;2016-07;AVAILLES-EN-CHATELLERAULT;VIENNE;86;c(0.569776256918, 46.7561922634);20,62343750000002274;59,3073196411133;2,3082828521728516
agri_fire;2016;7;23;86173;Mouterre-Silly;0,020;chaume;NA;NA;la nouvelle république;NA;2016-07-23;07-23;2016-07;"NAINTRE";VIENNE;86;c(0.494183225778, 46.7725487578);20,63125000000002274;59,1247329711914;2,3581004142761230
agri_fire;2016;7;22;53254;Saint-Sulpice;1,000;paille;NA;NA;ouest France;NA;2016-07-22;07-22;2016-07;SAINT-SULPICE;MAYENNE;53;c(-0.715072813876, 47.89311618);18,98208007812502274;66,3493270874023;2,5219004154205322
agri_fire;2016;7;22;36015;Beaulieu;NA;ble;NA;NA;le journal de Gien;NA;2016-07-22;07-22;2016-07;BEAULIEU;INDRE;36;c(1.29760988524, 46.3854812968);19,02700195312502274;59,2563972473145;2,1353073120117188
agri_fire;2016;7;22;86225;Saint-Jean-de-Sauves;1,000;chaume;NA;NA;la nouvelle république;NA;2016-07-22;07-22;2016-07;SAINT-JULIEN-L'ARS;VIENNE;86;c(0.506618351155, 46.5546778015);19,41567382812502274;64,6847076416016;1,8809487819671631
agri_fire;2016;7;21;85280;SALLERTAINE;NA;champ;NA;NA;ouest France;NA;2016-07-21;07-21;2016-07;SERIGNE;VENDEE;85;c(-0.848819460581, 46.5054321828);20,57265625000002274;70,2182388305664;2,0050051212310791
agri_fire;2016;7;21;49050;Brissac-Loire-Aubance;6,000;ble;NA;NA;Le Courrier de l'ouest;NA;2016-07-21;07-21;2016-07;BRISSAC-QUINCE;MAINE-ET-LOIRE;49;c(-0.441366325976, 47.3416678749);19,46914062500002274;74,7975845336914;1,3089138269424438
agri_fire;2016;7;21;31366;Montbrun-Lauragais;NA;ble;NA;NA;la dépèche;NA;2016-07-21;07-21;2016-07;MONTBRUN-LAURAGAIS;HAUTE-GARONNE;31;c(1.51983884361, 43.4558727053);21,72109375000002274;75,8795471191406;2,2684850692749023
agri_fire;2016;7;21;39471;Ruffey-sur-Seille;0,015;chaume;NA;NA;le progrès;NA;2016-07-21;07-21;2016-07;RUFFEY-SUR-SEILLE;JURA;39;c(5.49587228599, 46.7294818864);20,19179687500002274;88,6348724365234;1,5269246101379395
agri_fire;2016;7;21;62899;Wissant;1,000;paille;NA;NA;la voix du nord;NA;2016-07-21;07-21;2016-07;WISSANT;PAS-DE-CALAIS;62;c(1.68248567418, 50.8883355248);17,09218750000002274;90,1410903930664;0,4498033821582794
agri_fire;2016;7;21;32115;DéMU;0,500;chaume;NA;NA;la dépèche;NA;2016-07-21;07-21;2016-07;DEMU;GERS;32;c(0.166713123878, 43.7618537122);21,14492187500002274;75,9496536254883;1,8603860139846802
agri_fire;2016;7;20;43002;Aiguilhe;1,000;champ;NA;NA;le progrès;NA;2016-07-20;07-20;2016-07;AIGUILHE;HAUTE-LOIRE;43;c(3.88524729137, 45.0530693199);20,90053710937502274;82,1406936645508;1,4842629432678223
agri_fire;2016;7;20;44192;Saint-Viaud;0,400;champ;NA;NA;ouest France;NA;2016-07-20;07-20;2016-07;SAINT-VIAUD;LOIRE-ATLANTIQUE;44;c(-1.99328592854, 47.2476012305);18,94155273437502274;89,8079299926758;2,9246258735656738
agri_fire;2016;7;20;85294;La Tranche-sur-Mer;0,200;champ;NA;NA;ouest France;NA;2016-07-20;07-20;2016-07;TREIZE-SEPTIERS;VENDEE;85;c(-1.23193361154, 46.9975586143);18,07436523437502274;90,1360397338867;2,5568196773529053
agri_fire;2016;7;20;16039;Bernac;NA;champ;NA;NA;la charente libre;NA;2016-07-20;07-20;2016-07;BERNAC;CHARENTE;16;c(0.170991094252, 46.0522061088);19,19155273437502274;82,3450851440430;2,4819054603576660
agri_fire;2016;7;20;79349;Villemain;4,000;paille;NA;NA;la nouvelle république;NA;2016-07-20;07-20;2016-07;VILLEMAIN;DEUX-SEVRES;79;c(-0.111271447669, 46.0168427404);19,06264648437502274;82,0916366577148;2,5256984233856201
agri_fire;2016;7;20;76071;Bellengreville;3,000;paille;NA;NA;Paris normandie;NA;2016-07-20;07-20;2016-07;BELLENGREVILLE;SEINE-MARITIME;76;c(1.22780682049, 49.9107866159);17,05678710937502274;89,7958908081055;3,6199185848236084
agri_fire;2016;7;20;76240;Épreville;15,000;culture;NA;NA;le progrès de Fécamp;NA;2016-07-20;07-20;2016-07;EPREVILLE;SEINE-MARITIME;76;c(0.367872929537, 49.7051644136);17,30874023437502274;88,5222549438477;5,2734522819519043
agri_fire;2016;7;20;28398;Unverre;2,000;chaume;NA;NA;l'écho républicain;NA;2016-07-20;07-20;2016-07;UNVERRE;EURE-ET-LOIR;28;c(1.07242438332, 48.188963533);20,92788085937502274;76,5620269775391;2,4095718860626221
agri_fire;2016;7;20;79171;Mauzé-Thouarsais;NA;chaume;NA;NA;Le Courrier de l'ouest;NA;2016-07-20;07-20;2016-07;MAUZE-THOUARSAIS;DEUX-SEVRES;79;c(-0.286634323187, 46.9730884096);18,86928710937502274;83,2107162475586;3,5557131767272949
agri_fire;2016;7;20;29029;Coatmeur-Baron (CLEDEN-POHER);2,500;chaume;NA;NA;ouest France;NA;2016-07-20;07-20;2016-07;CLEDEN-POHER;FINISTERE;29;c(-3.66446573212, 48.2430990086);16,47280273437502274;83,0624847412109;1,9959484338760376
agri_fire;2016;7;20;32133;Fourcès;0,100;champ;NA;NA;la dépèche;NA;2016-07-20;07-20;2016-07;FOURCES;GERS;32;c(0.228969106645, 43.9951905461);21,31069335937502274;77,8949966430664;2,0394139289855957
agri_fire;2016;7;20;32412;Saramon;4,000;champ;NA;NA;la dépèche;NA;2016-07-20;07-20;2016-07;SARAMON;GERS;32;c(0.760359973861, 43.5243197387);22,13686523437502274;71,8632278442383;2,9807977676391602
agri_fire;2016;7;19;79349;Villemain;NA;champ;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;VILLEMAIN;DEUX-SEVRES;79;c(-0.111271447669, 46.0168427404);21,53041992187502274;74,6891250610352;1,5493415594100952
agri_fire;2016;7;19;44129;Pontchateau (Saint-Guillaume;0,230;champ;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;PONTCHATEAU;LOIRE-ATLANTIQUE;44;c(-2.09556089039, 47.433636363);20,38588867187502274;93,2746582031250;3,7552342414855957
agri_fire;2016;7;19;44110;Nort-sur-Erdre;0,080;champ;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;NORT-SUR-ERDRE;LOIRE-ATLANTIQUE;44;c(-1.51824792558, 47.447122285);20,87807617187502274;87,4827957153320;3,6453223228454590
agri_fire;2016;7;19;56165;Ploërmel;10,000;champ;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;PLOERMEL;MORBIHAN;56;c(-2.38313563666, 47.9221801451);20,12221679687502274;93,3786087036133;4,0027012825012207
agri_fire;2016;7;19;43118;Lavoûte-Chilhac;2,000;ble_resineux;NA;NA;la montagne;NA;2016-07-19;07-19;2016-07;LAVOUTE-CHILHAC;HAUTE-LOIRE;43;c(3.41127089302, 45.1559334997);18,75893554687502274;63,4284515380859;1,8327852487564087
agri_fire;2016;7;19;85262;Saint-Philbert-de-Bouaine;6,000;ble;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;SAINT-PIERRE-DU-CHEMIN;VENDEE;85;c(-0.701777715154, 46.6957771744);20,83706054687502274;79,5218353271484;2,2870638370513916
agri_fire;2016;7;19;18198;Saint-Ambroix;15,000;recolte;NA;NA;le berry républicain;NA;2016-07-19;07-19;2016-07;SAINT-AMBROIX;CHER;18;c(2.12401478057, 46.935551772);24,57534179687502274;45,5350456237793;2,7515389919281006
agri_fire;2016;7;19;32083;Castéra-Verduzan;2,000;chaume;NA;NA;la dépèche;NA;2016-07-19;07-19;2016-07;CASTERA-VERDUZAN;GERS;32;c(0.433315812149, 43.8015571753);25,45815429687502274;61,2260208129883;2,1977758407592773
agri_fire;2016;7;19;45257;Pressigny-les-Pins;8,000;chaume;NA;NA;l'éclaireur du Gâtinais;NA;2016-07-19;07-19;2016-07;PRESSIGNY-LES-PINS;LOIRET;45;c(2.76127674486, 47.8777160651);24,59487304687502274;50,7643890380859;4,0631008148193359
agri_fire;2016;7;19;45121;Dammarie-sur-Loing;10,000;ble;NA;NA;l'éclaireur du Gâtinais;NA;2016-07-19;07-19;2016-07;DAMMARIE-SUR-LOING;LOIRET;45;c(2.87377434188, 47.7817425428);24,45034179687502274;51,2083282470703;3,9773573875427246
agri_fire;2016;7;19;44075;Issé;0,030;paille;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;ISSE;LOIRE-ATLANTIQUE;44;c(-1.4560368491, 47.6173601577);21,06362304687502274;85,4257736206055;3,7944247722625732
agri_fire;2016;7;19;44007;Avessac;2,000;chaume;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;AVESSAC;LOIRE-ATLANTIQUE;44;c(-1.97050871505, 47.635436304);20,46206054687502274;91,6870346069336;3,6518387794494629
agri_fire;2016;7;19;72305;Saint-Ouen-de-Mimbré;NA;chaume_herbe;NA;NA;Le Courrier de l'ouest;NA;2016-07-19;07-19;2016-07;SAINT-OUEN-DE-MIMBRE;SARTHE;72;c(0.051229134462, 48.2913700885);24,66127929687502274;55,0794715881348;2,6657824516296387
agri_fire;2016;7;19;49176;Le Lion-d'Angers (Andigné);NA;chaume_herbe;NA;NA;Le Courrier de l'ouest;NA;2016-07-19;07-19;2016-07;LE LION-D'ANGERS;MAINE-ET-LOIRE;49;c(-0.749881925184, 47.6307737346);22,91323242187502274;66,3273544311523;3,4442384243011475
agri_fire;2016;7;19;49317;Saint-Rémy-la-Varenne;6,000;chaume_herbe;NA;NA;Le Courrier de l'ouest;NA;2016-07-19;07-19;2016-07;SAINT-REMY-LA-VARENNE;MAINE-ET-LOIRE;49;c(-0.31928686518, 47.3878545887);23,70229492187502274;60,6349067687988;3,0648133754730225
agri_fire;2016;7;19;49023;Beaupréau;NA;chaume_herbe;NA;NA;Le Courrier de l'ouest;NA;2016-07-19;07-19;2016-07;BEAUPREAU;MAINE-ET-LOIRE;49;c(-0.983619028639, 47.2125984545);20,99135742187502274;79,3916473388672;3,4434754848480225
agri_fire;2016;7;19;49161;la Jaille-Yvon;NA;chaume_herbe;NA;NA;Le Courrier de l'ouest;NA;2016-07-19;07-19;2016-07;LA JAILLE-YVON;MAINE-ET-LOIRE;49;c(-0.687550991223, 47.7267173977);23,11635742187502274;65,0227279663086;3,3825843334197998
agri_fire;2016;7;19;79084;Chenay;5,000;champ_recolte;NA;NA;Le Courrier de l'ouest;NA;2016-07-19;07-19;2016-07;CHENAY;DEUX-SEVRES;79;c(-0.0114425772663, 46.3306772083);22,13002929687502274;68,9346160888672;2,1291022300720215
agri_fire;2016;7;19;79290;Saint-Pompain;NA;champ;NA;NA;Le Courrier de l'ouest;NA;2016-07-19;07-19;2016-07;SAINT-POMPAIN;DEUX-SEVRES;79;c(-0.602460764264, 46.4246945473);21,07143554687502274;82,0365676879883;1,8563129901885986
agri_fire;2016;7;19;79340;Vausseroux;NA;champ;NA;NA;Le Courrier de l'ouest;NA;2016-07-19;07-19;2016-07;VAUSSEROUX;DEUX-SEVRES;79;c(-0.138086745707, 46.5553603723);22,22963867187502274;67,3415756225586;2,5588445663452148
agri_fire;2016;7;19;79297;Sainte-Soline;NA;culture;NA;NA;Le Courrier de l'ouest;NA;2016-07-19;07-19;2016-07;SAINTE-SOLINE;DEUX-SEVRES;79;c(0.0479672855851, 46.2515989193);22,13002929687502274;68,9346160888672;2,1291022300720215
agri_fire;2016;7;19;44151;Saint-André-des-Eaux;3,000;chaume;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;SAINT-ANDRE-DES-EAUX;LOIRE-ATLANTIQUE;44;c(-2.31269060612, 47.3234376088);20,40932617187502274;92,7807464599609;4,3138413429260254
agri_fire;2016;7;19;22337;Sévignac (Pembroc);1,000;chaume;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;SEVIGNAC;COTES-D'ARMOR;22;c(-2.3200523158, 48.3321356963);20,88979492187502274;83,7656326293945;4,6348824501037598
agri_fire;2016;7;19;22053;Éréac;2,000;chaume;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;EREAC;COTES-D'ARMOR;22;c(-2.34355511126, 48.2743206835);20,88979492187502274;83,7656326293945;4,6348824501037598
agri_fire;2016;7;19;22074;Haut-Corlay;3,000;champ;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;LE HAUT-CORLAY;COTES-D'ARMOR;22;c(-3.03202477497, 48.3406704165);19,65541992187502274;92,6525650024414;4,1776041984558105
agri_fire;2016;7;19;22279;Saint-Caradec;3,000;chaume;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;SAINT-CARADEC;COTES-D'ARMOR;22;c(-2.86751466131, 48.1922379278);19,62416992187502274;95,2307434082031;4,2857475280761719
agri_fire;2016;7;19;53122;Jublains;2,000;champ;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;JUBLAINS;MAYENNE;53;c(-0.498318427927, 48.2455340373);24,20034179687502274;58,2382926940918;2,6661982536315918
agri_fire;2016;7;19;53210;Saint-Denis-d'Anjou;1,000;champ;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;SAINT-DENIS-D'ANJOU;MAYENNE;53;c(-0.443836396748, 47.7899907217);24,08706054687502274;58,1179275512695;3,0950920581817627
agri_fire;2016;7;19;16273;Raix;4,000;recolte_paille;NA;NA;la charente libre;NA;2016-07-19;07-19;2016-07;RAIX;CHARENTE;16;c(0.11629336996, 46.0041231051);21,87612304687502274;74,2358627319336;1,5940498113632202
agri_fire;2016;7;19;60632;Thiescourt;0,100;recolte;NA;NA;le courrier picard;NA;2016-07-19;07-19;2016-07;THIESCOURT;OISE;60;c(2.86659655683, 49.5596026493);22,50698242187502274;68,0074005126953;3,9462311267852783
agri_fire;2016;7;19;22116;Lanrodec;4,000;champ;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;LANRODEC;COTES-D'ARMOR;22;c(-3.04323930161, 48.4997744033);20,35268554687502274;86,3248596191406;4,4017710685729980
agri_fire;2016;7;19;27491;Roman;4,000;recolte;NA;NA;Paris normandie;NA;2016-07-19;07-19;2016-07;ROMAN;EURE;27;c(1.04581828979, 48.8362989646);23,84682617187502274;56,7501831054688;4,1220312118530273
agri_fire;2016;7;19;27177;Coudres;1,000;lin;NA;NA;Paris normandie;NA;2016-07-19;07-19;2016-07;COUDRES;EURE;27;c(1.23599075462, 48.8631247309);23,63002929687502274;59,0098304748535;4,0555934906005859
agri_fire;2016;7;19;86116;JAZENEUIL;NA;chaume;NA;NA;la nouvelle république;NA;2016-07-19;07-19;2016-07;JOUHET;VIENNE;86;c(0.873416912338, 46.4893266692);24,15151367187502274;57,2159690856934;2,1712012290954590
agri_fire;2016;7;19;49317;Saint-Rémy-la-Varenne;6,000;chaume;NA;NA;Le Courrier de l'ouest;NA;2016-07-19;07-19;2016-07;SAINT-REMY-LA-VARENNE;MAINE-ET-LOIRE;49;c(-0.31928686518, 47.3878545887);23,70229492187502274;60,6349067687988;3,0648133754730225
agri_fire;2016;7;19;22064;Gouarec;NA;chaume;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;GOUAREC;COTES-D'ARMOR;22;c(-3.1953780576, 48.2358108068);19,22768554687502274;96,4333419799805;3,7340931892395020
agri_fire;2016;7;19;56101;Languidic;2,000;chaume;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;LANGUIDIC;MORBIHAN;56;c(-3.14756396353, 47.8365621011);19,60659179687502274;96,2513504028320;4,1633548736572266
agri_fire;2016;7;19;22116;Lanrodec;4,000;chaume;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;LANRODEC;COTES-D'ARMOR;22;c(-3.04323930161, 48.4997744033);20,35268554687502274;86,3248596191406;4,4017710685729980
agri_fire;2016;7;19;22163;Paule (Kerfuloch);4,000;chaume;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;PAULE;COTES-D'ARMOR;22;c(-3.46128178015, 48.2274085967);19,58120117187502274;95,4186553955078;2,5665678977966309
agri_fire;2016;7;19;22279;Saint-Caradec;3,000;chaume;NA;NA;ouest France;NA;2016-07-19;07-19;2016-07;SAINT-CARADEC;COTES-D'ARMOR;22;c(-2.86751466131, 48.1922379278);19,62416992187502274;95,2307434082031;4,2857475280761719
agri_fire;2016;7;19;27177;Coudres;1,000;lin;NA;NA;Paris normandie;NA;2016-07-19;07-19;2016-07;COUDRES;EURE;27;c(1.23599075462, 48.8631247309);23,63002929687502274;59,0098304748535;4,0555934906005859
agri_fire;2016;7;19;27491;Roman;5,000;chaume_colza;NA;NA;Paris normandie;NA;2016-07-19;07-19;2016-07;ROMAN;EURE;27;c(1.04581828979, 48.8362989646);23,84682617187502274;56,7501831054688;4,1220312118530273
agri_fire;2016;7;19;12082;La Couvertoirade;7,000;chaume;NA;NA;midi libre;NA;2016-07-19;07-19;2016-07;LA COUVERTOIRADE;AVEYRON;12;c(3.28890121279, 43.9292282018);15,17885742187502274;78,9424362182617;1,3566401004791260
agri_fire;2016;7;19;12145;Millau;1,000;broussaille;NA;NA;midi libre;NA;2016-07-19;07-19;2016-07;MILLAU;AVEYRON;12;c(3.11705384129, 44.0976252203);16,13393554687502274;67,5277938842773;1,9498132467269897
agri_fire;2016;7;18;36241;VILLEDIEU-SUR-INDRE;6,000;lin;NA;NA;la nouvelle république;NA;2016-07-18;07-18;2016-07;VILLEDIEU-SUR-INDRE;INDRE;36;c(1.51599368144, 46.8446125894);23,15859375000002274;56,3894920349121;2,9420418739318848
agri_fire;2016;7;18;61339;Putanges;2,000;champ;NA;NA;ouest France;NA;2016-07-18;07-18;2016-07;PUTANGES-PONT-ECREPIN;ORNE;61;c(-0.252215702706, 48.766449668);21,47500000000002274;69,8666839599609;2,7483117580413818
agri_fire;2016;7;18;85208;Saint-Denis-la-Chevasse;3,000;champ;NA;NA;ouest France;NA;2016-07-18;07-18;2016-07;SAINT-ETIENNE-DE-BRILLOUET;VENDEE;85;c(-1.01157660374, 46.5138850327);24,81679687500002274;47,9601707458496;3,4239161014556885
agri_fire;2016;7;18;22053;Éréac;3,000;ble;NA;NA;ouest France;NA;2016-07-18;07-18;2016-07;EREAC;COTES-D'ARMOR;22;c(-2.34355511126, 48.2743206835);23,48281250000002274;60,4060363769531;3,4969377517700195
agri_fire;2016;7;18;44082;Ligné;6,000;ble;NA;NA;ouest France;NA;2016-07-18;07-18;2016-07;LIGNE;LOIRE-ATLANTIQUE;44;c(-1.38128028486, 47.4007599346);24,73671875000002274;50,6034431457520;3,8009784221649170
agri_fire;2016;7;18;71584;Vire;1,000;chaume;NA;NA;ouest France;NA;2016-07-18;07-18;2016-07;VIRE;SAONE-ET-LOIRE;71;c(4.84966677485, 46.4445923499);20,71718750000002274;77,5139389038086;1,5172010660171509
agri_fire;2016;7;18;56127;Mauron (Le Plessis);1,000;champ;NA;NA;ouest France;NA;2016-07-18;07-18;2016-07;MAURON;MORBIHAN;56;c(-2.30432452661, 48.0820059121);23,79921875000002274;58,9268684387207;3,5383014678955078
agri_fire;2016;7;18;32329;Préchac;20,000;chaume;NA;NA;la dépèche;NA;2016-07-18;07-18;2016-07;PRECHAC;GERS;32;c(0.571624025705, 43.7937593553);23,30117187500002274;48,5444602966309;3,9687657356262207
agri_fire;2016;7;18;16234;Moulidars;1,000;recolte;NA;NA;le maine libre;NA;2016-07-18;07-18;2016-07;MOULIDARS;CHARENTE;16;c(-0.0379131392099, 45.6676169254);23,05507812500002274;52,4047927856445;2,6724832057952881
