groups;annee;mois;jour;code_commune;commune.x;surface_ha;type_vegetation;lieu_de_stockage;masse_tonne_matiere_seche;source;rmq;date;datemj;dateym;commune.y;departement;lat;lon;code_departement
agri_fire;2004;8;8;72363;Tuffé;4,000;chaume;NA;NA;ouest France;NA;2004-08-08;08-08;2004-08;TUFFE;SARTHE;48,1208865650;0,508380491970000;72
agri_fire;2004;8;7;49183;le Louroux-Béconnais;45,000;champ;NA;NA;ouest France;NA;2004-08-07;08-07;2004-08;LE LOUROUX-BECONNAIS;MAINE-ET-LOIRE;47,5190405270;-0,901378453960000;49
agri_fire;2004;8;7;32292;Mouchan condom;NA;chaume;NA;NA;sud ouest;NA;2004-08-07;08-07;2004-08;MOUCHAN;GERS;43,8996297752;0,306322638694000;32
agri_fire;2004;8;7;43241;Solignac-sur-Loire;NA;chaume;NA;NA;le progrès;NA;2004-08-07;08-07;2004-08;SOLIGNAC-SUR-LOIRE;HAUTE-LOIRE;44,9577428375;3,881186521710000;43
agri_fire;2004;8;7;53064;Châtillon-sur-Colmont;1,000;chaume;NA;NA;ouest France;NA;2004-08-07;08-07;2004-08;CHATILLON-SUR-COLMONT;MAYENNE;48,3355648035;-0,758253622190000;53
agri_fire;2004;8;7;44099;Moisdon-La-Rivière;0,200;chaume;NA;NA;ouest France;NA;2004-08-07;08-07;2004-08;MOISDON-LA-RIVIERE;LOIRE-ATLANTIQUE;47,6222503824;-1,374657773040000;44
agri_fire;2004;8;6;85291;Thorigny;0,100;chaume;NA;NA;ouest France;NA;2004-08-06;08-06;2004-08;THOUARSAIS-BOUILDROUX;VENDEE;46,6062740621;-0,873461023865000;85
agri_fire;2004;8;5;47215;PUJOLS;0,050;chaume;NA;NA;sud ouest;NA;2004-08-05;08-05;2004-08;PUJOLS;LOT-ET-GARONNE;44,3705410959;0,698420769964000;47
agri_fire;2004;8;3;17225;LES MATHES;NA;champ;NA;NA;sud ouest;NA;2004-08-03;08-03;2004-08;LES MATHES;CHARENTE-MARITIME;45,7059879117;-1,170866703630000;17
agri_fire;2004;8;3;53066;Chemazé;0,050;herbe;NA;NA;ouest France;NA;2004-08-03;08-03;2004-08;CHEMAZE;MAYENNE;47,7785171054;-0,766233986792000;53
agri_fire;2004;8;3;72286;Saint-Gervais-de-Vic;3,000;chaume;NA;NA;sud ouest;NA;2004-08-03;08-03;2004-08;SAINT-GERVAIS-DE-VIC;SARTHE;47,8823125920;0,733164783668000;72
agri_fire;2004;8;3;72290;Saint-Jean d'Assé;8,000;chaume;NA;NA;sud ouest;NA;2004-08-03;08-03;2004-08;SAINT-JEAN-D'ASSE;SARTHE;48,1583567860;0,121471172036000;72
agri_fire;2004;8;3;47203;PENNE-D'AGENAIS;1,500;chaume;NA;NA;sud ouest;NA;2004-08-03;08-03;2004-08;PENNE-D'AGENAIS;LOT-ET-GARONNE;44,3792871944;0,839426839865000;47
agri_fire;2004;8;3;72381;Voivres-lès-Le Mans;5,000;chaume;NA;NA;ouest France;NA;2004-08-03;08-03;2004-08;VOIVRES-LES-LE-MANS;SARTHE;47,9278286492;0,084516894329400;72
agri_fire;2004;8;2;72332;Segrie;0,060;champ;NA;NA;ouest France;NA;2004-08-02;08-02;2004-08;SEGRIE;SARTHE;48,2118641806;0,016640141321800;72
agri_fire;2004;8;2;42307;Tartaras;1,000;champ;NA;NA;le progrès;NA;2004-08-02;08-02;2004-08;TARTARAS;LOIRE;45,5540344541;4,663606491910000;42
agri_fire;2004;8;2;47216;Puymiclan;3,000;chaume;NA;NA;sud ouest;NA;2004-08-02;08-02;2004-08;PUYMICLAN;LOT-ET-GARONNE;44,5134325386;0,314763378622000;47
agri_fire;2004;8;2;14735;Vendeuvre;0,300;ble;NA;NA;ouest France;NA;2004-08-02;08-02;2004-08;VENDEUVRE;CALVADOS;49,0067565786;-0,082892134038300;14
agri_fire;2004;8;2;14120;Cahagnes;10,000;chaume_ble;NA;NA;ouest France;NA;2004-08-02;08-02;2004-08;CAHAGNES;CALVADOS;49,0671203242;-0,762793901462000;14
agri_fire;2004;8;1;50462;Saint-Cyr-du-bailleul;1,000;ble;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;SAINT-CYR-DU-BAILLEUL;MANCHE;48,5678803644;-0,826779942958000;50
agri_fire;2004;8;1;35140;Lalleu;4,000;ble;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;LALLEU;ILLE-ET-VILAINE;47,8562627684;-1,522306185920000;35
agri_fire;2004;8;1;35221;Pléchâtel;3,000;ble;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;PLECHATEL;ILLE-ET-VILAINE;47,8751941838;-1,733758465310000;35
agri_fire;2004;8;1;35040;Breteil;0,300;paille;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;BRETEIL;ILLE-ET-VILAINE;48,1381002626;-1,910360578710000;35
agri_fire;2004;8;1;32306;PAUILHAC;10,000;chaume;NA;NA;sud ouest;NA;2004-08-01;08-01;2004-08;PAUILHAC;GERS;43,8842839137;0,620708224899000;32
agri_fire;2004;8;1;32426;SEISSAN;NA;chaume;NA;NA;sud ouest;NA;2004-08-01;08-01;2004-08;SEISSAN;GERS;43,4981861217;0,571544728531000;32
agri_fire;2004;8;1;72124;Écommoy;1,000;broussaille;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;ECOMMOY;SARTHE;47,8249669123;0,284900847455000;72
agri_fire;2004;8;1;72319;Sainte-Sabine;0,300;chaume;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;SAINTE-SABINE-SUR-LONGEVE;SARTHE;48,1357559817;0,089990011214100;72
agri_fire;2004;8;1;72282;Saint-Georges-le-Gaultier;1,000;chaume;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;SAINT-GEORGES-LE-GAULTIER;SARTHE;48,2951885176;-0,110267923649000;72
agri_fire;2004;8;1;53077;Cossé;NA;chaume;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;COSSE-LE-VIVIEN;MAYENNE;47,9458587900;-0,934606329089000;53
agri_fire;2004;8;1;53105;Gesnes;0,080;chaume;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;GESNES;MAYENNE;48,1503325044;-0,593903165779000;53
agri_fire;2004;7;31;85061;Château-Guibert;0,500;champ;NA;NA;ouest France;NA;2004-07-31;07-31;2004-07;CHATEAUNEUF;VENDEE;46,9169444350;-1,926113183200000;85
agri_fire;2004;7;31;85016;Beaulieu-sous-la-Roche;0,030;champ;NA;NA;ouest France;NA;2004-07-31;07-31;2004-07;BEAUREPAIRE;VENDEE;46,9050210355;-1,101448670130000;85
agri_fire;2004;7;31;85038;les Brouzils;6,000;champ;NA;NA;ouest France;NA;2004-07-31;07-31;2004-07;LA BRUFFIERE;VENDEE;47,0148006973;-1,183297583180000;85
agri_fire;2004;7;31;44056;Fay-de-Bretagne;4,000;ble;NA;NA;ouest France;NA;2004-07-31;07-31;2004-07;FAY-DE-BRETAGNE;LOIRE-ATLANTIQUE;47,3905699563;-1,795302619460000;44
agri_fire;2004;7;31;53218;Sainte-Gemmes-le-Robert;6,000;chaume;NA;NA;ouest France;NA;2004-07-31;07-31;2004-07;SAINTE-GEMMES-LE-ROBERT;MAYENNE;48,2045535141;-0,373170787282000;53
agri_fire;2004;7;31;72216;Neuvillalais;0,500;chaume;NA;NA;ouest France;NA;2004-07-31;07-31;2004-07;NEUVILLALAIS;SARTHE;48,1540701215;-0,007261007059730;72
agri_fire;2004;7;30;53274;Vimarcé;NA;champ;NA;NA;ouest France;NA;2004-07-30;07-30;2004-07;VIMARCE;MAYENNE;48,1878029439;-0,231085796657000;53
agri_fire;2004;7;30;53140;Louverné;4,000;champ;NA;NA;ouest France;NA;2004-07-30;07-30;2004-07;LOUVERNE;MAYENNE;48,1255057038;-0,711543672275000;53
agri_fire;2004;7;30;53089;Daon;0,050;champ;NA;NA;ouest France;NA;2004-07-30;07-30;2004-07;DAON;MAYENNE;47,7578017678;-0,627519055718000;53
agri_fire;2004;7;30;32341;RÉJAUMONT;NA;chaume;NA;NA;sud ouest;NA;2004-07-30;07-30;2004-07;REJAUMONT;GERS;43,8138233726;0,550399448100000;32
agri_fire;2004;7;29;61339;Putanges-le-Lac (Rabodanges);15,000;recolte;NA;NA;ouest France;NA;2004-07-29;07-29;2004-07;PUTANGES-PONT-ECREPIN;ORNE;48,7664496680;-0,252215702706000;61
agri_fire;2004;7;29;35200;Moutiers;8,000;ble;NA;NA;ouest France;NA;2004-07-29;07-29;2004-07;MOUTIERS;ILLE-ET-VILAINE;47,9759859892;-1,205168213300000;35
agri_fire;2004;7;29;47076;CUQ;2,000;chaume;NA;NA;sud ouest;NA;2004-07-29;07-29;2004-07;CUQ;LOT-ET-GARONNE;44,0810900261;0,716495336369000;47
agri_fire;2004;7;29;49218;Puiset-Doré;1,500;chaume;NA;NA;ouest France;NA;2004-07-29;07-29;2004-07;MONTREVAULT;MAINE-ET-LOIRE;47,2553954040;-1,051609710250000;49
agri_fire;2004;7;29;72260;Ruaudin;0,050;broussaille;NA;NA;ouest France;NA;2004-07-29;07-29;2004-07;RUAUDIN;SARTHE;47,9430727058;0,266049763098000;72
agri_fire;2004;7;29;72026;Beaufay;1,800;chaume;NA;NA;ouest France;NA;2004-07-29;07-29;2004-07;BEAUFAY;SARTHE;48,1423466194;0,342290713803000;72
agri_fire;2004;7;29;72124;Écommoy;1,000;sapiniere;NA;NA;ouest France;NA;2004-07-29;07-29;2004-07;ECOMMOY;SARTHE;47,8249669123;0,284900847455000;72
agri_fire;2004;7;29;72022;le Bailleul;1,000;ble;NA;NA;ouest France;NA;2004-07-29;07-29;2004-07;LE BAILLEUL;SARTHE;47,7724310115;-0,179561724396000;72
agri_fire;2004;7;28;85160;Nesmy;NA;champ;NA;NA;ouest France;NA;2004-07-28;07-28;2004-07;NIEUL-LE-DOLENT;VENDEE;46,5676509922;-1,515601945480000;85
agri_fire;2004;7;28;72264;SABLE-SUR-SARTHE;2,000;champ;NA;NA;ouest France;NA;2004-07-28;07-28;2004-07;SABLE-SUR-SARTHE;SARTHE;47,8378265007;-0,354705885665000;72
agri_fire;2004;7;28;32367;SAINT-CHRISTAUD;NA;chaume;NA;NA;sud ouest;NA;2004-07-28;07-28;2004-07;SAINT-CHRISTAUD;GERS;43,5257567477;0,261157404352000;32
agri_fire;2004;7;28;31507;Saint-Paul-sur-Save;6,000;chaume;NA;NA;sud ouest;NA;2004-07-28;07-28;2004-07;SAINT-PAUL-SUR-SAVE;HAUTE-GARONNE;43,6995163900;1,220586480210000;31
agri_fire;2004;7;28;85119;les Landes-Génusson;0,100;champ;NA;NA;ouest France;NA;2004-07-28;07-28;2004-07;LANDEVIEILLE;VENDEE;46,6444349925;-1,785436784700000;85
agri_fire;2004;7;28;85064;Chauché;2,000;champ;NA;NA;ouest France;NA;2004-07-28;07-28;2004-07;CHAVAGNES-EN-PAILLERS;VENDEE;46,8951394423;-1,240547687130000;85
agri_fire;2004;7;28;85197;Mormaison (Montréverd);1,000;champ;NA;NA;ouest France;NA;2004-07-28;07-28;2004-07;SAINT-AUBIN-DES-ORMEAUX;VENDEE;46,9958175597;-1,042165687220000;85
agri_fire;2004;7;28;85154;Saint-Germain-l'Aiguiller;5,000;chaume;NA;NA;ouest France;NA;2004-07-28;07-28;2004-07;MOUILLERON-LE-CAPTIF;VENDEE;46,7104764993;-1,461296614180000;85
agri_fire;2004;7;28;72368;Vancé;12,000;chaume_culture;NA;NA;ouest France;NA;2004-07-28;07-28;2004-07;VANCE;SARTHE;47,8347996701;0,659547605602000;72
agri_fire;2004;7;26;85286;La Taillée;0,500;champ;NA;NA;ouest France;NA;2004-07-26;07-26;2004-07;TALLUD-SAINTE-GEMME;VENDEE;46,6949386862;-0,886169517112000;85
agri_fire;2004;7;26;42207;SAINT-CHAMOND;NA;ble;NA;NA;le progrès;NA;2004-07-26;07-26;2004-07;SAINT-CHAMOND;LOIRE;45,4698319517;4,501849895060000;42
agri_fire;2004;7;26;32285;MONTESQUIOU;0,500;chaume;NA;NA;sud ouest;NA;2004-07-26;07-26;2004-07;MONTESQUIOU;GERS;43,5780506568;0,332305259910000;32
agri_fire;2004;7;26;32092;CATONVIELLE;1,000;chaume;NA;NA;sud ouest;NA;2004-07-26;07-26;2004-07;CATONVIELLE;GERS;43,6560806019;0,962548344082000;32
agri_fire;2004;7;26;57106;BOUZON-GELLENAVE;0,500;chaume;NA;NA;sud ouest;NA;2004-07-26;07-26;2004-07;BOUZONVILLE;MOSELLE;49,2988626834;6,541610198870000;57
agri_fire;2004;7;26;24487;Saint-Pierre-d'Eyraud;0,300;chaume;NA;NA;sud ouest;NA;2004-07-26;07-26;2004-07;SAINT-PIERRE-D'EYRAUD;DORDOGNE;44,8735238216;0,322188451159000;24
agri_fire;2004;7;26;16095;CHENON;18,000;ble;NA;NA;sud ouest;NA;2004-07-26;07-26;2004-07;CHENON;CHARENTE;45,9440915736;0,222439257515000;16
agri_fire;2004;7;25;17140;Dolus-d'Oléron;5,000;champ;NA;NA;sud ouest;NA;2004-07-25;07-25;2004-07;DOLUS-D'OLERON;CHARENTE-MARITIME;45,9096185439;-1,257509537480000;17
agri_fire;2004;7;25;32132;FLEURANCE;3,000;chaume;NA;NA;sud ouest;NA;2004-07-25;07-25;2004-07;FLEURANCE;GERS;43,8402794076;0,642455865460000;32
agri_fire;2004;7;25;32241;Mas-D'Auvignon.;5,000;chaume;NA;NA;sud ouest;NA;2004-07-25;07-25;2004-07;MAS-D'AUVIGNON;GERS;43,8915218627;0,505530221508000;32
agri_fire;2004;7;25;49331;Chapelle-sur-Oudon (Segre);5,000;chaume;NA;NA;ouest France;NA;2004-07-25;07-25;2004-07;SEGRE;MAINE-ET-LOIRE;47,7016654227;-0,863354104119000;49
agri_fire;2004;7;25;50167;Dragey-Ronthon;14,000;recolte;NA;NA;ouest France;NA;2004-07-25;07-25;2004-07;DRAGEY-RONTHON;MANCHE;48,7166999564;-1,488322638250000;50
agri_fire;2004;7;24;69283;Mions;1,500;ble;NA;NA;le progrès;NA;2004-07-24;07-24;2004-07;MIONS;RHONE;45,6647373498;4,949152108970000;69
agri_fire;2004;7;24;35200;Moutiers;8,000;recolte_ble;NA;NA;ouest France;NA;2004-07-24;07-24;2004-07;MOUTIERS;ILLE-ET-VILAINE;47,9759859892;-1,205168213300000;35
agri_fire;2004;7;23;32054;BIRAN;0,200;chaumes;NA;NA;sud ouest;NA;2004-07-23;07-23;2004-07;BIRAN;GERS;43,6946727542;0,404239086653000;32
agri_fire;2004;7;22;69275;Décines;3,000;chaume;NA;NA;le progrès;NA;2004-07-22;07-22;2004-07;DECINES-CHARPIEU;RHONE;45,7717277447;4,961427046350000;69
agri_fire;2004;7;22;47032;Bon-Encontre (Agen);1,000;chaume;NA;NA;sud ouest;NA;2004-07-22;07-22;2004-07;BON-ENCONTRE;LOT-ET-GARONNE;44,2084448019;0,689070804076000;47
agri_fire;2004;7;21;47195;Nérac;0,200;herbe_seche;NA;NA;sud ouest;NA;2004-07-21;07-21;2004-07;NERAC;LOT-ET-GARONNE;44,1321004332;0,343358299602000;47
agri_fire;2004;7;21;47021;Barbaste;1,000;chaume;NA;NA;sud ouest;NA;2004-07-21;07-21;2004-07;BARBASTE;LOT-ET-GARONNE;44,1586009186;0,244120736429000;47
agri_fire;2004;7;21;47119;Houeillès;0,300;pin;NA;NA;sud ouest;NA;2004-07-21;07-21;2004-07;HOUEILLES;LOT-ET-GARONNE;44,1926576164;0,042074498174300;47
agri_fire;2004;7;20;85282;Sigournais;3,000;champ;NA;NA;ouest France;NA;2004-07-20;07-20;2004-07;SOULLANS;VENDEE;46,7951288466;-1,913926994570000;85
agri_fire;2004;7;20;85142;La Merlatière;NA;champ;NA;NA;ouest France;NA;2004-07-20;07-20;2004-07;MERVENT;VENDEE;46,5325327351;-0,748519927998000;85
agri_fire;2004;7;20;85160;Nesmy;1,000;champ;NA;NA;ouest France;NA;2004-07-20;07-20;2004-07;NIEUL-LE-DOLENT;VENDEE;46,5676509922;-1,515601945480000;85
agri_fire;2004;7;19;29170;Plomelin;0,500;paille;NA;NA;ouest France;NA;2004-07-19;07-19;2004-07;PLOMELIN;FINISTERE;47,9356261766;-4,150347939370000;29
agri_fire;2004;7;19;53210;Saint-Denis d'Anjou;0,200;champ;NA;NA;ouest France;NA;2004-07-19;07-19;2004-07;SAINT-DENIS-D'ANJOU;MAYENNE;47,7899907217;-0,443836396748000;53
agri_fire;2004;7;19;47289;LA SAUVETAT-DE-SAVÈRES;8,000;chaume;NA;NA;sud ouest;NA;2004-07-19;07-19;2004-07;LA SAUVETAT-DE-SAVERES;LOT-ET-GARONNE;44,2306316088;0,795887481537000;47
agri_fire;2004;7;17;42236;SAINT-HILAIRE-SOUS-CHARLIEU;3,500;ble;NA;NA;le progrès;NA;2004-07-17;07-17;2004-07;SAINT-HILAIRE-SOUS-CHARLIEU;LOIRE;46,1210288218;4,183361482800000;42
agri_fire;2004;7;17;69280;JONS;2,000;chaume;NA;NA;le progrès;NA;2004-07-17;07-17;2004-07;JONS;RHONE;45,8001909817;5,078420309060000;69
agri_fire;2004;7;16;32414;Sarragachies;1,000;chaume;NA;NA;sud ouest;NA;2004-07-16;07-16;2004-07;SARRAGACHIES;GERS;43,6843173122;-0,050457070293600;32
agri_fire;2004;7;16;16366;Segonzac;0,020;paille;NA;NA;sud ouest;NA;2004-07-16;07-16;2004-07;SEGONZAC;CHARENTE;45,6180187853;-0,215554491203000;16
agri_fire;2004;7;16;16073;Chalais;8,000;ble;NA;NA;sud ouest;NA;2004-07-16;07-16;2004-07;CHALAIS;CHARENTE;45,2739548684;0,038550886728900;16
agri_fire;2004;7;16;16037;Bellon;4,000;ble;NA;NA;sud ouest;NA;2004-07-16;07-16;2004-07;BELLON;CHARENTE;45,3129742539;0,116774132043000;16
agri_fire;2004;7;16;16131;Esse;2,000;ble;NA;NA;sud ouest;NA;2004-07-16;07-16;2004-07;ESSE;CHARENTE;46,0262718319;0,720395594442000;16
agri_fire;2004;7;16;47155;Madaillan;2,000;broussaille;NA;NA;sud ouest;NA;2004-07-16;07-16;2004-07;MADAILLAN;LOT-ET-GARONNE;44,2769695730;0,581273435521000;47
agri_fire;2004;7;16;47061;Caumont-sur-Garonne;3,000;chaume;NA;NA;sud ouest;NA;2004-07-16;07-16;2004-07;CAUMONT-SUR-GARONNE;LOT-ET-GARONNE;44,4273646306;0,180258974885000;47
agri_fire;2004;7;16;32162;Jégun;20,000;chaume;NA;NA;sud ouest;NA;2004-07-16;07-16;2004-07;JEGUN;GERS;43,7570244971;0,444927159956000;32
agri_fire;2004;7;16;32302;Ornézan;7,000;chaume;NA;NA;sud ouest;NA;2004-07-16;07-16;2004-07;ORNEZAN;GERS;43,5131064051;0,597407861877000;32
agri_fire;2004;7;16;32132;Fleurance;0,080;broussaille;NA;NA;sud ouest;NA;2004-07-16;07-16;2004-07;FLEURANCE;GERS;43,8402794076;0,642455865460000;32
agri_fire;2004;7;15;24441;ST-LÉON-D'ISSIGEAC;4,000;ble;NA;NA;sud ouest;NA;2004-07-15;07-15;2004-07;SAINT-LEON-D'ISSIGEAC;DORDOGNE;44,7210156479;0,699300856862000;24
agri_fire;2004;7;15;47233;Sainte-Bazeille;1,000;paille;NA;NA;sud ouest;NA;2004-07-15;07-15;2004-07;SAINTE-BAZEILLE;LOT-ET-GARONNE;44,5304887615;0,103191443155000;47
agri_fire;2004;7;15;32442;Terraube;1,000;chaume;NA;NA;sud ouest;NA;2004-07-15;07-15;2004-07;TERRAUBE;GERS;43,9023919124;0,554587221859000;32
agri_fire;2004;7;15;32032;Bassoues;3,000;recolte_broussaille;NA;NA;sud ouest;NA;2004-07-15;07-15;2004-07;BASSOUES;GERS;43,5746981282;0,250833714545000;32
agri_fire;2004;7;15;32319;Plaisance-du-Gers;3,000;paille;NA;NA;sud ouest;NA;2004-07-15;07-15;2004-07;PLAISANCE;GERS;43,6007929078;0,043749271977200;32
agri_fire;2004;7;15;32410;Samatan;0,500;chaume;NA;NA;sud ouest;NA;2004-07-15;07-15;2004-07;SAMATAN;GERS;43,4935426323;0,934596447621000;32
agri_fire;2004;7;14;47117;Hautefage-la-Tour;0,300;ble;NA;NA;sud ouest;NA;2004-07-14;07-14;2004-07;HAUTEFAGE-LA-TOUR;LOT-ET-GARONNE;44,3417684874;0,773421514750000;47
agri_fire;2004;7;14;32319;Plaisance (-du-Gers);1,500;ble;NA;NA;sud ouest;NA;2004-07-14;07-14;2004-07;PLAISANCE;GERS;43,6007929078;0,043749271977200;32
agri_fire;2004;7;14;32194;Larressingle;1,000;jachere;NA;NA;sud ouest;NA;2004-07-14;07-14;2004-07;LARRESSINGLE;GERS;43,9368488739;0,315969643669000;32
agri_fire;2004;7;13;32320;Plieux;1,000;chaume;NA;NA;sud ouest;NA;2004-07-13;07-13;2004-07;PLIEUX;GERS;43,9527887439;0,742854267705000;32
agri_fire;2004;7;13;53076;Cossé-en-Champagne;3,000;chaume;NA;NA;ouest France;NA;2004-07-13;07-13;2004-07;COSSE-EN-CHAMPAGNE;MAYENNE;47,9650841130;-0,323516283471000;53
agri_fire;2004;7;13;53155;Montenay;1,000;NA;NA;NA;ouest France;NA;2004-07-13;07-13;2004-07;MONTENAY;MAYENNE;48,2791740131;-0,892252753941000;53
agri_fire;2004;7;12;47228;Saint-Antoine-de-Ficalba;60,000;ble;NA;NA;sud ouest;NA;2004-07-12;07-12;2004-07;SAINT-ANTOINE-DE-FICALBA;LOT-ET-GARONNE;44,3406134125;0,720236260275000;47
agri_fire;2004;7;11;72229;Parennes;0,090;chaume;NA;NA;ouest France;NA;2004-07-11;07-11;2004-07;PARENNES;SARTHE;48,1171850426;-0,185567402147000;72
agri_fire;2004;7;11;72173;Luceau;0,050;foin;NA;NA;ouest France;NA;2004-07-11;07-11;2004-07;LUCEAU;SARTHE;47,7177033077;0,391455867565000;72
agri_fire;2004;7;11;72329;Savigné-l'Évêque;0,060;NA;NA;NA;ouest France;NA;2004-07-11;07-11;2004-07;SAVIGNE-L'EVEQUE;SARTHE;48,0834488074;0,287812838107000;72
agri_fire;2004;7;11;32322;POMPIAC;3,000;chaume;NA;NA;sud ouest;NA;2004-07-11;07-11;2004-07;POMPIAC;GERS;43,5155437622;1,003963553440000;32
agri_fire;2004;7;8;32395;Sainte-Mère;15,000;chaume;NA;NA;sud ouest;NA;2004-07-08;07-08;2004-07;SAINTE-MERE;GERS;44,0020371308;0,683954307880000;32
agri_fire;2004;7;8;32442;Terraube;30,000;chaume_broussaille_ble;NA;NA;sud ouest;NA;2004-07-08;07-08;2004-07;TERRAUBE;GERS;43,9023919124;0,554587221859000;32
agri_fire;2004;7;8;47309;TOMBEBOEUF;4,000;chaume;NA;NA;sud ouest;NA;2004-07-08;07-08;2004-07;TOMBEBOEUF;LOT-ET-GARONNE;44,5192333821;0,452312617124000;47
agri_fire;2004;7;7;61345;Rémalard;8,000;orge;NA;NA;ouest France;NA;2004-07-07;07-07;2004-07;REMALARD;ORNE;48,4498027895;0,779128000720000;61
agri_fire;2004;7;6;32132;FLEURANCE;1,000;chaume;NA;NA;sud ouest;NA;2004-07-06;07-06;2004-07;FLEURANCE;GERS;43,8402794076;0,642455865460000;32
agri_fire;2004;7;6;56018;Billiers;5,000;ble_chaume;NA;NA;ouest France;NA;2004-07-06;07-06;2004-07;BILLIERS;MORBIHAN;47,5234827047;-2,479729893970000;56
agri_fire;2004;7;5;47323;Villeneuve-sur-Lot;5,000;champ;NA;NA;sud ouest;NA;2004-07-05;07-05;2004-07;VILLENEUVE-SUR-LOT;LOT-ET-GARONNE;44,4251092866;0,742526167632000;47
agri_fire;2004;7;4;31574;Vernet;20,000;chaume_recolte;NA;NA;sud ouest;NA;2004-07-04;07-04;2004-07;VERNET;HAUTE-GARONNE;43,4279795368;1,421374318750000;31
agri_fire;2004;7;3;53151;Méral;2,000;paille;NA;NA;ouest France;NA;2004-07-03;07-03;2004-07;MERAL;MAYENNE;47,9514671567;-1,015494224800000;53
agri_fire;2004;7;2;42095;Firminy;1,000;paille;NA;NA;le progrès;NA;2004-07-02;07-02;2004-07;FIRMINY;LOIRE;45,3788146093;4,288794561360000;42
agri_fire;2004;7;2;17115;Colombiers;NA;NA;NA;NA;AFP;NA;2004-07-02;07-02;2004-07;COLOMBIERS;CHARENTE-MARITIME;45,6427817429;-0,555075273986000;17
agri_fire;2004;7;1;01102;Chevroux;1,000;paille;NA;NA;le progrès;NA;2004-07-01;07-01;2004-07;CHEVROUX;AIN;46,3824925500;4,962882759720000;01
agri_fire;2004;6;30;64511;Sauvagnon;NA;foin;NA;NA;sud ouest;NA;2004-06-30;06-30;2004-06;SAUVAGNON;PYRENEES-ATLANTIQUES;43,3933131319;-0,389091623871000;64
agri_fire;2004;6;30;47045;CALIGNAC;8,000;chaume;NA;NA;sud ouest;NA;2004-06-30;06-30;2004-06;CALIGNAC;LOT-ET-GARONNE;44,1363247779;0,417050425770000;47
agri_fire;2004;6;30;85071;Commequiers;0,080;chaume;NA;NA;ouest France;NA;2004-06-30;06-30;2004-06;LA COPECHAGNIERE;VENDEE;46,8523980181;-1,343497468980000;85
agri_fire;2004;6;29;17274;Périgny;4,000;chaume;NA;NA;sud ouest;NA;2004-06-29;06-29;2004-06;PERIGNY;CHARENTE-MARITIME;46,1574551352;-1,088860848640000;17
agri_fire;2004;6;29;47145;LAYRAC;0,060;chaume;NA;NA;sud ouest;NA;2004-06-29;06-29;2004-06;LAYRAC;LOT-ET-GARONNE;44,1205847258;0,655048484192000;47
agri_fire;2004;6;27;17315;SAINT-CHRISTOPHE;4,000;chaume;NA;NA;sud ouest;NA;2004-06-27;06-27;2004-06;SAINT-CHRISTOPHE;CHARENTE-MARITIME;46,1399234323;-0,948048348977000;17
agri_fire;2004;6;27;32239;Marsolan;2,000;chaumes;NA;NA;sud ouest;NA;2004-06-27;06-27;2004-06;MARSOLAN;GERS;43,9410871869;0,536253009909000;32
agri_fire;2004;6;26;47015;Astaffort;0,500;champ;NA;NA;sud ouest;NA;2004-06-26;06-26;2004-06;ASTAFFORT;LOT-ET-GARONNE;44,0646686165;0,658006549076000;47
agri_fire;2004;6;23;32013;AUCH;0,100;chaume;NA;NA;sud ouest;NA;2004-06-23;06-23;2004-06;AUCH;GERS;43,6534300414;0,575190250459000;32
agri_fire;2004;6;22;47107;GALAPIAN;0,800;chaume;NA;NA;sud ouest;NA;2004-06-22;06-22;2004-06;GALAPIAN;LOT-ET-GARONNE;44,2992744201;0,411455620823000;47
agri_fire;2004;6;18;47167;MÉZIN;1,000;chaume;NA;NA;sud ouest;NA;2004-06-18;06-18;2004-06;MEZIN;LOT-ET-GARONNE;44,0600445974;0,267088147392000;47
agri_fire;2004;6;16;17446;THORS;NA;champ;NA;NA;sud ouest;NA;2004-06-16;06-16;2004-06;THORS;CHARENTE-MARITIME;45,8252238601;-0,316151081372000;17
agri_fire;2004;6;15;17185;LE GUA;1,000;herbe;NA;NA;sud ouest;NA;2004-06-15;06-15;2004-06;LE GUA;CHARENTE-MARITIME;45,7264855028;-0,965197924835000;17
agri_fire;2004;6;10;69094;GRÉZIEU-LA-VARENNE;1,000;champ;NA;NA;le progrès;NA;2004-06-10;06-10;2004-06;GREZIEU-LA-VARENNE;RHONE;45,7477283973;4,689507380400000;69
agri_fire;2004;6;9;01099;CHAZEY-SUR-AIN;3,000;champ;NA;NA;le progrès;NA;2004-06-09;06-09;2004-06;CHAZEY-SUR-AIN;AIN;45,8929448968;5,255284985240000;01
agri_fire;2004;6;8;32383;SAINT-JUSTIN;2,000;chaume;NA;NA;sud ouest;NA;2004-06-08;06-08;2004-06;SAINT-JUSTIN;GERS;43,4833069212;0,148719879658000;32
